Temperature	Range	Population	Tree	Trait	SeedWeight	NameTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre7	6	25.23684211	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre41	6	19.94117647	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre41	6	19.94117647	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre41	6	19.94117647	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre41	6	19.94117647	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre41	6	19.94117647	ExampleTrait
T22	Fr	Fr.Pop9	Fr.Pop9.Arbre8	5	21.80392157	ExampleTrait
T22	Fr	Fr.Pop9	Fr.Pop9.Arbre8	4	21.80392157	ExampleTrait
T22	Fr	Fr.Pop9	Fr.Pop9.Arbre8	5	21.80392157	ExampleTrait
T22	Fr	Fr.Pop9	Fr.Pop9.Arbre8	5	21.80392157	ExampleTrait
T22	Fr	Fr.Pop9	Fr.Pop9.Arbre8	4	21.80392157	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre8	5	24.81136364	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre8	5	24.81136364	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre8	4	24.81136364	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre8	5	24.81136364	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre8	4	24.81136364	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre8	6	22.61385542	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre8	5	22.61385542	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre8	5	22.61385542	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre8	6	22.61385542	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre8	NA	22.61385542	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre9	8	30.14505495	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre9	6	30.14505495	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre9	6	30.14505495	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre9	11	30.14505495	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre9	5	30.14505495	ExampleTrait
T22	Bel	Bel.Pop10	Bel.Pop10.Arbre9	5	16.6	ExampleTrait
T22	Bel	Bel.Pop10	Bel.Pop10.Arbre9	6	16.6	ExampleTrait
T22	Bel	Bel.Pop10	Bel.Pop10.Arbre9	6	16.6	ExampleTrait
T22	Bel	Bel.Pop10	Bel.Pop10.Arbre9	5	16.6	ExampleTrait
T22	Bel	Bel.Pop10	Bel.Pop10.Arbre9	6	16.6	ExampleTrait
T22	Fr	Fr.Pop4	Fr.Pop4.Arbre7	7	25.42727273	ExampleTrait
T22	Fr	Fr.Pop4	Fr.Pop4.Arbre7	6	25.42727273	ExampleTrait
T22	Fr	Fr.Pop4	Fr.Pop4.Arbre7	5	25.42727273	ExampleTrait
T22	Fr	Fr.Pop4	Fr.Pop4.Arbre7	5	25.42727273	ExampleTrait
T22	Fr	Fr.Pop4	Fr.Pop4.Arbre7	6	25.42727273	ExampleTrait
T22	Fr	Fr.Pop4	Fr.Pop4.Arbre6	5.5	25.99235669	ExampleTrait
T22	Fr	Fr.Pop4	Fr.Pop4.Arbre6	4	25.99235669	ExampleTrait
T22	Fr	Fr.Pop4	Fr.Pop4.Arbre6	4	25.99235669	ExampleTrait
T22	Fr	Fr.Pop4	Fr.Pop4.Arbre6	6	25.99235669	ExampleTrait
T22	Fr	Fr.Pop4	Fr.Pop4.Arbre6	NA	25.99235669	ExampleTrait
T22	Bel	Bel.Pop2	Bel.Pop2.Arbre39	4	23.724	ExampleTrait
T22	Bel	Bel.Pop2	Bel.Pop2.Arbre39	4	23.724	ExampleTrait
T22	Bel	Bel.Pop2	Bel.Pop2.Arbre39	5	23.724	ExampleTrait
T22	Bel	Bel.Pop2	Bel.Pop2.Arbre39	4	23.724	ExampleTrait
T22	Bel	Bel.Pop2	Bel.Pop2.Arbre39	5	23.724	ExampleTrait
T22	Fr	Fr.Pop2	Fr.Pop2.Arbre8	7	13.79	ExampleTrait
T22	Fr	Fr.Pop2	Fr.Pop2.Arbre8	6	13.79	ExampleTrait
T22	Fr	Fr.Pop2	Fr.Pop2.Arbre8	5	13.79	ExampleTrait
T22	Fr	Fr.Pop2	Fr.Pop2.Arbre8	5	13.79	ExampleTrait
T22	Fr	Fr.Pop2	Fr.Pop2.Arbre8	7	13.79	ExampleTrait
T22	Fr	Fr.Pop7	Fr.Pop7.Arbre9	6	24.1990099	ExampleTrait
T22	Fr	Fr.Pop7	Fr.Pop7.Arbre9	6	24.1990099	ExampleTrait
T22	Fr	Fr.Pop7	Fr.Pop7.Arbre9	5	24.1990099	ExampleTrait
T22	Fr	Fr.Pop7	Fr.Pop7.Arbre9	5	24.1990099	ExampleTrait
T22	Fr	Fr.Pop7	Fr.Pop7.Arbre9	5	24.1990099	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre9	11	23.82285714	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre9	5	23.82285714	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre9	5	23.82285714	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre9	5	23.82285714	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre9	6	23.82285714	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre27	6	15.67333333	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre27	6	15.67333333	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre27	5	15.67333333	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre27	4	15.67333333	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre27	6	15.67333333	ExampleTrait
T22	Bel	Bel.Pop7	Bel.Pop7.Arbre29	5	16.80555556	ExampleTrait
T22	Bel	Bel.Pop7	Bel.Pop7.Arbre29	5	16.80555556	ExampleTrait
T22	Bel	Bel.Pop7	Bel.Pop7.Arbre29	4	16.80555556	ExampleTrait
T22	Bel	Bel.Pop7	Bel.Pop7.Arbre29	5	16.80555556	ExampleTrait
T22	Bel	Bel.Pop7	Bel.Pop7.Arbre29	6	16.80555556	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre7	6	23.05431655	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre7	5	23.05431655	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre7	5	23.05431655	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre7	9	23.05431655	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre7	5	23.05431655	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre9	6	23.21764706	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre9	5	23.21764706	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre9	5	23.21764706	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre9	6	23.21764706	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre9	6	23.21764706	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre8	6	21.47875	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre8	3.5	21.47875	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre8	9	21.47875	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre8	5	21.47875	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre8	8	21.47875	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre10	5	26.52368421	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre10	5	26.52368421	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre10	6	26.52368421	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre10	6	26.52368421	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre10	5	26.52368421	ExampleTrait
T22	Bel	Bel.Pop3	Bel.Pop3.Arbre39	5	17.51153846	ExampleTrait
T22	Bel	Bel.Pop3	Bel.Pop3.Arbre39	5	17.51153846	ExampleTrait
T22	Bel	Bel.Pop3	Bel.Pop3.Arbre39	5	17.51153846	ExampleTrait
T22	Bel	Bel.Pop3	Bel.Pop3.Arbre39	5	17.51153846	ExampleTrait
T22	Bel	Bel.Pop3	Bel.Pop3.Arbre39	9	17.51153846	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre46	5	19.15	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre46	4	19.15	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre46	4	19.15	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre46	NA	19.15	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre46	4	19.15	ExampleTrait
T22	Fr	Fr.Pop2	Fr.Pop2.Arbre10	5	20.08921933	ExampleTrait
T22	Fr	Fr.Pop2	Fr.Pop2.Arbre10	4	20.08921933	ExampleTrait
T22	Fr	Fr.Pop2	Fr.Pop2.Arbre10	6	20.08921933	ExampleTrait
T22	Fr	Fr.Pop2	Fr.Pop2.Arbre10	4	20.08921933	ExampleTrait
T22	Fr	Fr.Pop2	Fr.Pop2.Arbre10	5	20.08921933	ExampleTrait
T18	Bel	Bel.Pop6	Bel.Pop6.Arbre31	NA	23.17647059	ExampleTrait
T18	Bel	Bel.Pop6	Bel.Pop6.Arbre31	8	23.17647059	ExampleTrait
T18	Bel	Bel.Pop6	Bel.Pop6.Arbre31	8	23.17647059	ExampleTrait
T18	Bel	Bel.Pop6	Bel.Pop6.Arbre31	8	23.17647059	ExampleTrait
T18	Bel	Bel.Pop6	Bel.Pop6.Arbre31	6	23.17647059	ExampleTrait
T18	Bel	Bel.Pop1	Bel.Pop1.Arbre1	9	17.26666667	ExampleTrait
T18	Bel	Bel.Pop1	Bel.Pop1.Arbre1	7	17.26666667	ExampleTrait
T18	Bel	Bel.Pop1	Bel.Pop1.Arbre1	NA	17.26666667	ExampleTrait
T18	Bel	Bel.Pop1	Bel.Pop1.Arbre1	13	17.26666667	ExampleTrait
T18	Bel	Bel.Pop1	Bel.Pop1.Arbre1	9	17.26666667	ExampleTrait
T18	Fr	Fr.Pop8	Fr.Pop8.Arbre1	22	24.44285714	ExampleTrait
T18	Fr	Fr.Pop8	Fr.Pop8.Arbre1	NA	24.44285714	ExampleTrait
T18	Fr	Fr.Pop8	Fr.Pop8.Arbre1	9	24.44285714	ExampleTrait
T18	Fr	Fr.Pop8	Fr.Pop8.Arbre1	13	24.44285714	ExampleTrait
T18	Fr	Fr.Pop8	Fr.Pop8.Arbre1	13	24.44285714	ExampleTrait
T18	Fr	Fr.Pop10	Fr.Pop10.Arbre1	NA	20.18846154	ExampleTrait
T18	Fr	Fr.Pop10	Fr.Pop10.Arbre1	6	20.18846154	ExampleTrait
T18	Fr	Fr.Pop10	Fr.Pop10.Arbre1	7	20.18846154	ExampleTrait
T18	Fr	Fr.Pop10	Fr.Pop10.Arbre1	NA	20.18846154	ExampleTrait
T18	Fr	Fr.Pop10	Fr.Pop10.Arbre1	NA	20.18846154	ExampleTrait
T18	Bel	Bel.Pop9	Bel.Pop9.Arbre6	6	19.03333333	ExampleTrait
T18	Bel	Bel.Pop9	Bel.Pop9.Arbre6	12	19.03333333	ExampleTrait
T18	Bel	Bel.Pop9	Bel.Pop9.Arbre6	6	19.03333333	ExampleTrait
T18	Bel	Bel.Pop9	Bel.Pop9.Arbre6	5	19.03333333	ExampleTrait
T18	Bel	Bel.Pop9	Bel.Pop9.Arbre6	5	19.03333333	ExampleTrait
T18	Fr	Fr.Pop3	Fr.Pop3.Arbre1	10	22.61714286	ExampleTrait
T18	Fr	Fr.Pop3	Fr.Pop3.Arbre1	12	22.61714286	ExampleTrait
T18	Fr	Fr.Pop3	Fr.Pop3.Arbre1	11	22.61714286	ExampleTrait
T18	Fr	Fr.Pop3	Fr.Pop3.Arbre1	7	22.61714286	ExampleTrait
T18	Fr	Fr.Pop3	Fr.Pop3.Arbre1	7	22.61714286	ExampleTrait
T18	Bel	Bel.Pop3	Bel.Pop3.Arbre31	7	23.905	ExampleTrait
T18	Bel	Bel.Pop3	Bel.Pop3.Arbre31	7	23.905	ExampleTrait
T18	Bel	Bel.Pop3	Bel.Pop3.Arbre31	8	23.905	ExampleTrait
T18	Bel	Bel.Pop3	Bel.Pop3.Arbre31	7	23.905	ExampleTrait
T18	Bel	Bel.Pop3	Bel.Pop3.Arbre31	6	23.905	ExampleTrait
T18	Fr	Fr.Pop7	Fr.Pop7.Arbre1	9	22.00091743	ExampleTrait
T18	Fr	Fr.Pop7	Fr.Pop7.Arbre1	8	22.00091743	ExampleTrait
T18	Fr	Fr.Pop7	Fr.Pop7.Arbre1	NA	22.00091743	ExampleTrait
T18	Fr	Fr.Pop7	Fr.Pop7.Arbre1	7	22.00091743	ExampleTrait
T18	Fr	Fr.Pop7	Fr.Pop7.Arbre1	8	22.00091743	ExampleTrait
T18	Fr	Fr.Pop5	Fr.Pop5.Arbre1	7	19.71494253	ExampleTrait
T18	Fr	Fr.Pop5	Fr.Pop5.Arbre1	NA	19.71494253	ExampleTrait
T18	Fr	Fr.Pop5	Fr.Pop5.Arbre1	9	19.71494253	ExampleTrait
T18	Fr	Fr.Pop5	Fr.Pop5.Arbre1	10	19.71494253	ExampleTrait
T18	Fr	Fr.Pop5	Fr.Pop5.Arbre1	8	19.71494253	ExampleTrait
T18	Fr	Fr.Pop6	Fr.Pop6.Arbre1	6	23.85652174	ExampleTrait
T18	Fr	Fr.Pop6	Fr.Pop6.Arbre1	6	23.85652174	ExampleTrait
T18	Fr	Fr.Pop6	Fr.Pop6.Arbre1	6	23.85652174	ExampleTrait
T18	Fr	Fr.Pop6	Fr.Pop6.Arbre1	6	23.85652174	ExampleTrait
T18	Fr	Fr.Pop6	Fr.Pop6.Arbre1	5	23.85652174	ExampleTrait
T18	Bel	Bel.Pop2	Bel.Pop2.Arbre31	NA	17.81666667	ExampleTrait
T18	Bel	Bel.Pop2	Bel.Pop2.Arbre31	7	17.81666667	ExampleTrait
T18	Bel	Bel.Pop2	Bel.Pop2.Arbre31	8	17.81666667	ExampleTrait
T18	Bel	Bel.Pop2	Bel.Pop2.Arbre31	8	17.81666667	ExampleTrait
T18	Bel	Bel.Pop2	Bel.Pop2.Arbre31	10	17.81666667	ExampleTrait
T18	Fr	Fr.Pop9	Fr.Pop9.Arbre1	9.5	18.29666667	ExampleTrait
T18	Fr	Fr.Pop9	Fr.Pop9.Arbre1	6	18.29666667	ExampleTrait
T18	Fr	Fr.Pop9	Fr.Pop9.Arbre1	10	18.29666667	ExampleTrait
T18	Fr	Fr.Pop9	Fr.Pop9.Arbre1	9	18.29666667	ExampleTrait
T18	Fr	Fr.Pop9	Fr.Pop9.Arbre1	9	18.29666667	ExampleTrait
T18	Bel	Bel.Pop4	Bel.Pop4.Arbre31	8	18.375	ExampleTrait
T18	Bel	Bel.Pop4	Bel.Pop4.Arbre31	10	18.375	ExampleTrait
T18	Bel	Bel.Pop4	Bel.Pop4.Arbre31	NA	18.375	ExampleTrait
T18	Bel	Bel.Pop4	Bel.Pop4.Arbre31	8	18.375	ExampleTrait
T18	Bel	Bel.Pop4	Bel.Pop4.Arbre31	NA	18.375	ExampleTrait
T18	Fr	Fr.Pop1	Fr.Pop1.Arbre1	7	28.78139535	ExampleTrait
T18	Fr	Fr.Pop1	Fr.Pop1.Arbre1	6	28.78139535	ExampleTrait
T18	Fr	Fr.Pop1	Fr.Pop1.Arbre1	7	28.78139535	ExampleTrait
T18	Fr	Fr.Pop1	Fr.Pop1.Arbre1	8	28.78139535	ExampleTrait
T18	Fr	Fr.Pop1	Fr.Pop1.Arbre1	9	28.78139535	ExampleTrait
T18	Bel	Bel.Pop5	Bel.Pop5.Arbre32	9	21.61176471	ExampleTrait
T18	Bel	Bel.Pop5	Bel.Pop5.Arbre32	6	21.61176471	ExampleTrait
T18	Bel	Bel.Pop5	Bel.Pop5.Arbre32	6	21.61176471	ExampleTrait
T18	Bel	Bel.Pop5	Bel.Pop5.Arbre32	NA	21.61176471	ExampleTrait
T18	Bel	Bel.Pop5	Bel.Pop5.Arbre32	8	21.61176471	ExampleTrait
T18	Bel	Bel.Pop7	Bel.Pop7.Arbre19	9	17.95333333	ExampleTrait
T18	Bel	Bel.Pop7	Bel.Pop7.Arbre19	7	17.95333333	ExampleTrait
T18	Bel	Bel.Pop7	Bel.Pop7.Arbre19	9	17.95333333	ExampleTrait
T18	Bel	Bel.Pop7	Bel.Pop7.Arbre19	8	17.95333333	ExampleTrait
T18	Bel	Bel.Pop7	Bel.Pop7.Arbre19	NA	17.95333333	ExampleTrait
T18	Fr	Fr.Pop2	Fr.Pop2.Arbre1	7	22.1196	ExampleTrait
T18	Fr	Fr.Pop2	Fr.Pop2.Arbre1	7	22.1196	ExampleTrait
T18	Fr	Fr.Pop2	Fr.Pop2.Arbre1	8	22.1196	ExampleTrait
T18	Fr	Fr.Pop2	Fr.Pop2.Arbre1	8	22.1196	ExampleTrait
T18	Fr	Fr.Pop2	Fr.Pop2.Arbre1	8	22.1196	ExampleTrait
T18	Bel	Bel.Pop8	Bel.Pop8.Arbre2	7	14.25	ExampleTrait
T18	Bel	Bel.Pop8	Bel.Pop8.Arbre2	7	14.25	ExampleTrait
T18	Bel	Bel.Pop8	Bel.Pop8.Arbre2	8	14.25	ExampleTrait
T18	Bel	Bel.Pop8	Bel.Pop8.Arbre2	NA	14.25	ExampleTrait
T18	Bel	Bel.Pop8	Bel.Pop8.Arbre2	7	14.25	ExampleTrait
T18	Fr	Fr.Pop4	Fr.Pop4.Arbre1	7	30.50526316	ExampleTrait
T18	Fr	Fr.Pop4	Fr.Pop4.Arbre1	7	30.50526316	ExampleTrait
T18	Fr	Fr.Pop4	Fr.Pop4.Arbre1	7	30.50526316	ExampleTrait
T18	Fr	Fr.Pop4	Fr.Pop4.Arbre1	7	30.50526316	ExampleTrait
T18	Fr	Fr.Pop4	Fr.Pop4.Arbre1	6	30.50526316	ExampleTrait
T18	Bel	Bel.Pop10	Bel.Pop10.Arbre1	7	22.93333333	ExampleTrait
T18	Bel	Bel.Pop10	Bel.Pop10.Arbre1	8	22.93333333	ExampleTrait
T18	Bel	Bel.Pop10	Bel.Pop10.Arbre1	8	22.93333333	ExampleTrait
T18	Bel	Bel.Pop10	Bel.Pop10.Arbre1	7	22.93333333	ExampleTrait
T18	Bel	Bel.Pop10	Bel.Pop10.Arbre1	6	22.93333333	ExampleTrait
T18	Bel	Bel.Pop8	Bel.Pop8.Arbre7	NA	17.57058824	ExampleTrait
T18	Bel	Bel.Pop8	Bel.Pop8.Arbre7	7	17.57058824	ExampleTrait
T18	Bel	Bel.Pop8	Bel.Pop8.Arbre7	9	17.57058824	ExampleTrait
T18	Bel	Bel.Pop8	Bel.Pop8.Arbre7	9	17.57058824	ExampleTrait
T18	Bel	Bel.Pop8	Bel.Pop8.Arbre7	7	17.57058824	ExampleTrait
T18	Bel	Bel.Pop2	Bel.Pop2.Arbre32	NA	17.875	ExampleTrait
T18	Bel	Bel.Pop2	Bel.Pop2.Arbre32	8	17.875	ExampleTrait
T18	Bel	Bel.Pop2	Bel.Pop2.Arbre32	8	17.875	ExampleTrait
T18	Bel	Bel.Pop2	Bel.Pop2.Arbre32	11	17.875	ExampleTrait
T18	Bel	Bel.Pop2	Bel.Pop2.Arbre32	5	17.875	ExampleTrait
T18	Bel	Bel.Pop1	Bel.Pop1.Arbre2	8	18.34	ExampleTrait
T18	Bel	Bel.Pop1	Bel.Pop1.Arbre2	NA	18.34	ExampleTrait
T18	Bel	Bel.Pop1	Bel.Pop1.Arbre2	NA	18.34	ExampleTrait
T18	Bel	Bel.Pop1	Bel.Pop1.Arbre2	8	18.34	ExampleTrait
T18	Bel	Bel.Pop1	Bel.Pop1.Arbre2	NA	18.34	ExampleTrait
T18	Bel	Bel.Pop4	Bel.Pop4.Arbre32	7	23.87619048	ExampleTrait
T18	Bel	Bel.Pop4	Bel.Pop4.Arbre32	6	23.87619048	ExampleTrait
T18	Bel	Bel.Pop4	Bel.Pop4.Arbre32	7	23.87619048	ExampleTrait
T18	Bel	Bel.Pop4	Bel.Pop4.Arbre32	7	23.87619048	ExampleTrait
T18	Bel	Bel.Pop4	Bel.Pop4.Arbre32	7	23.87619048	ExampleTrait
T18	Fr	Fr.Pop4	Fr.Pop4.Arbre2	7	29.40789474	ExampleTrait
T18	Fr	Fr.Pop4	Fr.Pop4.Arbre2	6	29.40789474	ExampleTrait
T18	Fr	Fr.Pop4	Fr.Pop4.Arbre2	11	29.40789474	ExampleTrait
T18	Fr	Fr.Pop4	Fr.Pop4.Arbre2	8	29.40789474	ExampleTrait
T18	Fr	Fr.Pop4	Fr.Pop4.Arbre2	7	29.40789474	ExampleTrait
T18	Bel	Bel.Pop10	Bel.Pop10.Arbre2	9	20.9375	ExampleTrait
T18	Bel	Bel.Pop10	Bel.Pop10.Arbre2	9	20.9375	ExampleTrait
T18	Bel	Bel.Pop10	Bel.Pop10.Arbre2	7	20.9375	ExampleTrait
T18	Bel	Bel.Pop10	Bel.Pop10.Arbre2	8	20.9375	ExampleTrait
T18	Bel	Bel.Pop10	Bel.Pop10.Arbre2	10	20.9375	ExampleTrait
T18	Fr	Fr.Pop10	Fr.Pop10.Arbre2	NA	20.7862069	ExampleTrait
T18	Fr	Fr.Pop10	Fr.Pop10.Arbre2	6.5	20.7862069	ExampleTrait
T18	Fr	Fr.Pop10	Fr.Pop10.Arbre2	NA	20.7862069	ExampleTrait
T18	Fr	Fr.Pop10	Fr.Pop10.Arbre2	13	20.7862069	ExampleTrait
T18	Fr	Fr.Pop10	Fr.Pop10.Arbre2	7	20.7862069	ExampleTrait
T18	Bel	Bel.Pop6	Bel.Pop6.Arbre32	11	21.68	ExampleTrait
T18	Bel	Bel.Pop6	Bel.Pop6.Arbre32	NA	21.68	ExampleTrait
T18	Bel	Bel.Pop6	Bel.Pop6.Arbre32	11	21.68	ExampleTrait
T18	Bel	Bel.Pop6	Bel.Pop6.Arbre32	18	21.68	ExampleTrait
T18	Bel	Bel.Pop6	Bel.Pop6.Arbre32	7	21.68	ExampleTrait
T18	Bel	Bel.Pop7	Bel.Pop7.Arbre20	9	19.38235294	ExampleTrait
T18	Bel	Bel.Pop7	Bel.Pop7.Arbre20	NA	19.38235294	ExampleTrait
T18	Bel	Bel.Pop7	Bel.Pop7.Arbre20	14	19.38235294	ExampleTrait
T18	Bel	Bel.Pop7	Bel.Pop7.Arbre20	9	19.38235294	ExampleTrait
T18	Bel	Bel.Pop7	Bel.Pop7.Arbre20	9	19.38235294	ExampleTrait
T18	Fr	Fr.Pop8	Fr.Pop8.Arbre2	9	20.37317073	ExampleTrait
T18	Fr	Fr.Pop8	Fr.Pop8.Arbre2	9	20.37317073	ExampleTrait
T18	Fr	Fr.Pop8	Fr.Pop8.Arbre2	NA	20.37317073	ExampleTrait
T18	Fr	Fr.Pop8	Fr.Pop8.Arbre2	9	20.37317073	ExampleTrait
T18	Fr	Fr.Pop8	Fr.Pop8.Arbre2	6	20.37317073	ExampleTrait
T18	Fr	Fr.Pop1	Fr.Pop1.Arbre2	8	23.328	ExampleTrait
T18	Fr	Fr.Pop1	Fr.Pop1.Arbre2	8	23.328	ExampleTrait
T18	Fr	Fr.Pop1	Fr.Pop1.Arbre2	6	23.328	ExampleTrait
T18	Fr	Fr.Pop1	Fr.Pop1.Arbre2	8	23.328	ExampleTrait
T18	Fr	Fr.Pop1	Fr.Pop1.Arbre2	7	23.328	ExampleTrait
T18	Fr	Fr.Pop9	Fr.Pop9.Arbre2	8	20.50625	ExampleTrait
T18	Fr	Fr.Pop9	Fr.Pop9.Arbre2	6	20.50625	ExampleTrait
T18	Fr	Fr.Pop9	Fr.Pop9.Arbre2	8	20.50625	ExampleTrait
T18	Fr	Fr.Pop9	Fr.Pop9.Arbre2	9	20.50625	ExampleTrait
T18	Fr	Fr.Pop9	Fr.Pop9.Arbre2	8	20.50625	ExampleTrait
T18	Fr	Fr.Pop7	Fr.Pop7.Arbre2	10	22.7144	ExampleTrait
T18	Fr	Fr.Pop7	Fr.Pop7.Arbre2	NA	22.7144	ExampleTrait
T18	Fr	Fr.Pop7	Fr.Pop7.Arbre2	10	22.7144	ExampleTrait
T18	Fr	Fr.Pop7	Fr.Pop7.Arbre2	9	22.7144	ExampleTrait
T18	Fr	Fr.Pop7	Fr.Pop7.Arbre2	10	22.7144	ExampleTrait
T18	Fr	Fr.Pop2	Fr.Pop2.Arbre2	6	25.97575758	ExampleTrait
T18	Fr	Fr.Pop2	Fr.Pop2.Arbre2	8	25.97575758	ExampleTrait
T18	Fr	Fr.Pop2	Fr.Pop2.Arbre2	11	25.97575758	ExampleTrait
T18	Fr	Fr.Pop2	Fr.Pop2.Arbre2	16	25.97575758	ExampleTrait
T18	Fr	Fr.Pop2	Fr.Pop2.Arbre2	8	25.97575758	ExampleTrait
T18	Fr	Fr.Pop5	Fr.Pop5.Arbre2	7	26.68070175	ExampleTrait
T18	Fr	Fr.Pop5	Fr.Pop5.Arbre2	7	26.68070175	ExampleTrait
T18	Fr	Fr.Pop5	Fr.Pop5.Arbre2	NA	26.68070175	ExampleTrait
T18	Fr	Fr.Pop5	Fr.Pop5.Arbre2	7	26.68070175	ExampleTrait
T18	Fr	Fr.Pop5	Fr.Pop5.Arbre2	8	26.68070175	ExampleTrait
T18	Bel	Bel.Pop5	Bel.Pop5.Arbre33	9	17.57368421	ExampleTrait
T18	Bel	Bel.Pop5	Bel.Pop5.Arbre33	9	17.57368421	ExampleTrait
T18	Bel	Bel.Pop5	Bel.Pop5.Arbre33	8	17.57368421	ExampleTrait
T18	Bel	Bel.Pop5	Bel.Pop5.Arbre33	9	17.57368421	ExampleTrait
T18	Bel	Bel.Pop5	Bel.Pop5.Arbre33	9	17.57368421	ExampleTrait
T18	Bel	Bel.Pop9	Bel.Pop9.Arbre7	12	20.2	ExampleTrait
T18	Bel	Bel.Pop9	Bel.Pop9.Arbre7	8	20.2	ExampleTrait
T18	Bel	Bel.Pop9	Bel.Pop9.Arbre7	7	20.2	ExampleTrait
T18	Bel	Bel.Pop9	Bel.Pop9.Arbre7	6	20.2	ExampleTrait
T18	Bel	Bel.Pop9	Bel.Pop9.Arbre7	6	20.2	ExampleTrait
T18	Fr	Fr.Pop3	Fr.Pop3.Arbre2	8	21.6547619	ExampleTrait
T18	Fr	Fr.Pop3	Fr.Pop3.Arbre2	6	21.6547619	ExampleTrait
T18	Fr	Fr.Pop3	Fr.Pop3.Arbre2	6	21.6547619	ExampleTrait
T18	Fr	Fr.Pop3	Fr.Pop3.Arbre2	6	21.6547619	ExampleTrait
T18	Fr	Fr.Pop3	Fr.Pop3.Arbre2	7	21.6547619	ExampleTrait
T18	Fr	Fr.Pop6	Fr.Pop6.Arbre2	9	29.17538462	ExampleTrait
T18	Fr	Fr.Pop6	Fr.Pop6.Arbre2	NA	29.17538462	ExampleTrait
T18	Fr	Fr.Pop6	Fr.Pop6.Arbre2	8	29.17538462	ExampleTrait
